DPO_mean,Weighted_SFT_mean,Mean_difference,DPO_median,DPO_SD,Difference_SD
0.5602916666666666,0.5534157407407407,0.006875925925925923,0.5354,0.26834031472990744,0.1477940976591182
0.5685907407407408,0.5534157407407407,0.015175000000000001,0.53095,0.2728736325714106,0.15523941240403932
0.5633759259259259,0.5534157407407407,0.009960185185185187,0.54425,0.2708573338546936,0.15963029948012666
0.5639796296296296,0.5534157407407407,0.010563888888888887,0.5359499999999999,0.2673116420466818,0.17023106971118868
0.572387962962963,0.5534157407407407,0.018972222222222217,0.5469999999999999,0.2719324385985733,0.14999558425483786
0.5679370370370369,0.5534157407407407,0.014521296296296298,0.5354,0.2576965394915212,0.14649728079574345
0.5787231481481482,0.5534157407407407,0.025307407407407403,0.5556000000000001,0.27061338584656586,0.1628326316372917
0.566887962962963,0.5534157407407407,0.01347222222222222,0.5469999999999999,0.26519881017677316,0.1607795407273914
0.5705555555555555,0.5534157407407407,0.017139814814814816,0.54705,0.2727570434199683,0.16473925528465
0.5563990740740741,0.5534157407407407,0.002983333333333334,0.5556,0.2589501187831862,0.15175053957624743
0.5574277777777777,0.5534157407407407,0.004012037037037036,0.5125,0.26039879941198363,0.15538405222393745
0.5587916666666667,0.5534157407407407,0.005375925925925924,0.5359,0.263564782554126,0.15562411632920778
0.5712703703703704,0.5534157407407407,0.017854629629629623,0.58155,0.26406536335389774,0.15013137448426442
0.5723101851851852,0.5534157407407407,0.018894444444444443,0.55555,0.25880807486421026,0.15930039502994908
0.5755953703703702,0.5534157407407407,0.022179629629629626,0.5608500000000001,0.25599384644482875,0.15700068918192642
0.5634703703703703,0.5534157407407407,0.01005462962962963,0.5359,0.26422137392910333,0.1433025271146034
0.5602074074074074,0.5534157407407407,0.006791666666666666,0.51895,0.26767889806255185,0.15371186245335297
0.5630009259259259,0.5534157407407407,0.009585185185185183,0.5546,0.2599684500970524,0.14999664408383936
0.5603083333333333,0.5534157407407407,0.006892592592592593,0.54705,0.2695179463187015,0.1517111703104091
